,日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
3033,20240329,7952,河合楽器製作所,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
3034,20240329,7953,菊水化学工業,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
3035,20240329,7955,クリナップ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
3036,20240329,7956,ピジョン,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,4,TOPIX Mid400
3037,20240329,7957,フジコピアン,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
3038,20240329,7958,天馬,プライム（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
3039,20240329,7962,キングジム,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
3040,20240329,7963,興研,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
3041,20240329,7965,象印マホービン,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
3042,20240329,7966,リンテック,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
3043,20240329,7970,信越ポリマー,プライム（内国株式）,3200,化学,4,素材・化学,6,TOPIX Small 1
3044,20240329,7971,東リ,スタンダード（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
3045,20240329,7972,イトーキ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
3046,20240329,7974,任天堂,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,1,TOPIX Core30
3047,20240329,7975,リヒトラブ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
3048,20240329,7976,三菱鉛筆,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
3049,20240329,7979,松風,プライム（内国株式）,3750,精密機器,9,電機・精密,7,TOPIX Small 2
3050,20240329,7980,重松製作所,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
3051,20240329,7981,タカラスタンダード,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
3052,20240329,7983,ミロク,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
3053,20240329,7984,コクヨ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,4,TOPIX Mid400
3054,20240329,7985,ネポン,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
3055,20240329,7986,日本アイ・エス・ケイ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
3056,20240329,7987,ナカバヤシ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
3057,20240329,7988,ニフコ,プライム（内国株式）,3200,化学,4,素材・化学,4,TOPIX Mid400
3058,20240329,7989,立川ブラインド工業,プライム（内国株式）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
3059,20240329,7990,グローブライド,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
3060,20240329,7991,マミヤ・オーピー,スタンダード（内国株式）,3600,機械,8,機械,-,-
3061,20240329,7992,セーラー万年筆,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
3062,20240329,7994,オカムラ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
3063,20240329,7995,バルカー,プライム（内国株式）,3200,化学,4,素材・化学,6,TOPIX Small 1
3064,20240329,7997,くろがね工作所,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
3065,20240329,7999,ＭＵＴＯＨホールディングス,スタンダード（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
3066,20240329,8001,伊藤忠商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,1,TOPIX Core30
3067,20240329,8002,丸紅,プライム（内国株式）,6050,卸売業,13,商社・卸売,2,TOPIX Large70
3068,20240329,8005,スクロール,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
3069,20240329,8006,ユアサ・フナショク,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
3070,20240329,8007,高島,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3071,20240329,8008,ヨンドシーホールディングス,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
3072,20240329,8011,三陽商会,プライム（内国株式）,3100,繊維製品,4,素材・化学,7,TOPIX Small 2
3073,20240329,8012,長瀬産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
3074,20240329,8013,ナイガイ,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,7,TOPIX Small 2
3075,20240329,8014,蝶理,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3076,20240329,8015,豊田通商,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
3077,20240329,8016,オンワードホールディングス,プライム（内国株式）,3100,繊維製品,4,素材・化学,6,TOPIX Small 1
3078,20240329,8018,三共生興,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3079,20240329,8020,兼松,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
3080,20240329,8022,美津濃,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
3081,20240329,8023,大興電子通信,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
3082,20240329,8025,ツカモトコーポレーション,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3083,20240329,8029,ルックホールディングス,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,7,TOPIX Small 2
3084,20240329,8030,中央魚類,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
3085,20240329,8031,三井物産,プライム（内国株式）,6050,卸売業,13,商社・卸売,1,TOPIX Core30
3086,20240329,8032,日本紙パルプ商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3087,20240329,8035,東京エレクトロン,プライム（内国株式）,3650,電気機器,9,電機・精密,1,TOPIX Core30
3088,20240329,8037,カメイ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3089,20240329,8038,東都水産,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3090,20240329,8039,築地魚市場,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
3091,20240329,8040,東京ソワール,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,-,-
3092,20240329,8041,ＯＵＧホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3093,20240329,8043,スターゼン,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3094,20240329,8045,横浜丸魚,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
3095,20240329,8046,丸藤シートパイル,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
3096,20240329,8050,セイコーグループ,プライム（内国株式）,3750,精密機器,9,電機・精密,6,TOPIX Small 1
3097,20240329,8051,山善,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
3098,20240329,8052,椿本興業,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3099,20240329,8053,住友商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,2,TOPIX Large70
3100,20240329,8056,ＢＩＰＲＯＧＹ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
3101,20240329,8057,内田洋行,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
3102,20240329,8058,三菱商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,1,TOPIX Core30
3103,20240329,8059,第一実業,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3104,20240329,8060,キヤノンマーケティングジャパン,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
3105,20240329,8061,西華産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3106,20240329,8065,佐藤商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3107,20240329,8066,三谷商事,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
3108,20240329,8070,東京産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3109,20240329,8072,日本出版貿易,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
3110,20240329,8074,ユアサ商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
3111,20240329,8075,神鋼商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3112,20240329,8076,カノークス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
3113,20240329,8077,トルク,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3114,20240329,8078,阪和興業,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
3115,20240329,8079,正栄食品工業,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
3116,20240329,8081,カナデン,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3117,20240329,8084,ＲＹＯＤＥＮ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3118,20240329,8085,ナラサキ産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
3119,20240329,8086,ニプロ,プライム（内国株式）,3750,精密機器,9,電機・精密,4,TOPIX Mid400
3120,20240329,8088,岩谷産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
3121,20240329,8089,ナイス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3122,20240329,8091,ニチモウ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3123,20240329,8093,極東貿易,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3124,20240329,8095,アステナホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3125,20240329,8097,三愛オブリ,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
3126,20240329,8098,稲畑産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
3127,20240329,8101,ＧＳＩクレオス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3128,20240329,8103,明和産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3129,20240329,8104,クワザワホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
3130,20240329,8105,堀田丸正,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
3131,20240329,8107,キムラタン,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,7,TOPIX Small 2
3132,20240329,8111,ゴールドウイン,プライム（内国株式）,3100,繊維製品,4,素材・化学,4,TOPIX Mid400
3133,20240329,8113,ユニ・チャーム,プライム（内国株式）,3200,化学,4,素材・化学,2,TOPIX Large70
3134,20240329,8114,デサント,プライム（内国株式）,3100,繊維製品,4,素材・化学,6,TOPIX Small 1
3135,20240329,8115,ムーンバット,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
3136,20240329,8117,中央自動車工業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
3137,20240329,8118,キング,スタンダード（内国株式）,3100,繊維製品,4,素材・化学,7,TOPIX Small 2
3138,20240329,8119,三栄コーポレーション,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
